vehicle_speed,traffic_density,route_stability_score,packet_loss_rate,signal_strength,distance_to_destination,rsu_coverage_score,lane_count,road_priority,avg_vehicle_spacing,optimal_route_chosen
38.81544447997062,17.607416051465275,0.05274395216221739,9.232237469852286,-66.15997072321534,44.987980768412875,0.42200525084572305,5,5,7.317130985644644,0
81.98473153382331,30.599326302663282,0.8341641082084413,6.892793212258371,-46.02112707341294,16.807983249254942,0.9203898315000368,4,2,6.650448838363252,1
56.61335549270196,32.773769379581914,0.11797248362806156,1.271026137707404,-66.13812538413758,14.716087211561796,0.8791849177790979,1,3,5.963803264080678,1
61.012923070318855,43.60658595838651,0.04515136441229195,3.5672316930890635,-54.14777736338368,43.63981625397214,0.4568945549824279,5,3,7.713456981424242,0
38.62877720679815,16.911796008808878,0.4378998871429123,5.924829939015964,-64.61444831215682,39.84938273794928,0.4108999049918065,2,5,5.904579985141837,0
51.834259132122256,0.0,0.8439934719420248,8.355717050906486,-69.83658637437568,25.74899053241724,0.5550090864748513,4,3,5.897161758503694,1
61.663838845647994,31.83849544753695,0.26240837648930193,0.4366092871300853,-67.4672442411444,6.536736972892498,0.24345401197176575,1,2,8.115358543644485,0
42.73509633866546,48.005111815108535,0.4217126175259164,2.366331314700089,-66.68419712028881,10.753573573252623,0.05218499196636284,2,1,7.202439161455418,0
65.63547027518509,42.38946352939438,0.03992253256375122,8.8974899029538,-58.963542610392615,32.81139952044033,0.9392241361712067,4,2,3.3169850821769375,0
50.99041965121793,32.096594152746256,0.4490785141348759,0.09165550183816484,-51.253887324234455,19.252061892020585,0.18669898487717274,3,3,6.26639035734383,0
55.62459375310085,25.083638143679526,0.5776130806371337,2.013991027938874,-61.40319152313679,41.823659583298564,0.1984007292457164,2,2,3.671464270082836,0
50.97440081655905,38.071225966373106,0.5709070537521448,9.59024175972966,-53.129223212582446,47.497750466610206,0.4724603288539476,3,4,6.008309101900556,0
87.78417276763406,20.264538002955312,0.33242669217436516,6.134018465221711,-74.64789737629685,40.28184626374591,0.4916133448403307,1,4,5.953227014039629,0
59.79754162893099,34.76357769356219,0.3155331806631355,2.6167136663750643,-69.14630508814031,18.877271149777858,0.018434209700741944,5,3,2.233065375088028,0
44.13433606566149,35.054701591666266,0.10662361893659789,0.6699109439584761,-72.24302534207666,39.4343214615712,0.1479547387739707,1,3,4.75630877737793,0
72.33817368154783,40.6020990749888,0.3667983206462684,0.2819134044722216,-61.85555409125148,17.572083673534173,0.37815481856074173,2,1,5.530514047160804,0
41.68734525043467,57.596600389110776,0.09949466887296465,2.4474507963692727,-68.58958385179413,8.355004388281696,0.6837306935105391,3,2,4.127419618011686,0
63.132953925071334,33.92415967178767,0.7665959447120516,8.814858195889105,-57.702270629658045,1.6696602432928698,0.22841845683193585,3,1,5.62941988478152,1
30.604948141803366,24.910363742925014,0.9662742977481859,4.159136542975094,-74.31001711632442,19.285835638051,0.42301444624176265,4,3,6.611795554002137,1
40.07720926652354,29.744256878080055,0.9700744566667069,7.20333369165993,-64.56969026678719,45.17796518486409,0.5573450647164668,1,3,4.938813871538489,1
62.952918538036855,12.30924095110882,0.8650710993753938,9.182850353799578,-58.13142088987744,11.949329387783825,0.888592494623292,1,5,5.449198953416519,1
71.07699869993115,23.052868689109417,0.6007921493396191,4.080404616028166,-85.6530277504061,10.3256582464892,0.3260705023271233,2,1,7.76684815711195,1
62.57052421784956,25.907175618868962,0.7008656972438799,1.9127737103739706,-43.78368692669797,48.49103926205201,0.13355826586348352,3,3,5.946393166450452,1
58.265275764176394,24.759116020654076,0.28520580268041407,5.171179308569195,-67.83151884879875,1.250205642529606,0.4892722258976082,2,4,5.401648579348947,0
55.48344456616067,31.52354872033722,0.6307704201726206,9.080836870598544,-85.25039913676173,39.28910751968772,0.7467216016840621,2,5,3.0838412407172786,0
37.82217014448859,21.775800676177994,0.45564954943987745,8.043744141377006,-63.41906101423214,16.06849778704352,0.10985975705273343,3,2,6.342052022777698,0
49.20233687407937,41.210306673244716,0.4820173397769325,0.6582984336315378,-64.66556532026848,1.8743978434829667,0.4246834916969604,2,5,5.660299898783877,0
53.09041843560319,30.00207064918197,0.757776560375158,6.925728000775818,-65.81894379572493,45.89012701047918,0.017785141262483428,3,2,7.567478867402816,1
75.85683339328374,29.906996788613856,0.28191835559725165,5.7189752245895376,-55.08808887073334,6.98211651047918,0.033559181647251135,2,4,5.093757086606622,0
65.15427434352692,26.72105283487082,0.3180396116945199,9.074631763464255,-57.52555028572944,27.58896418628477,0.4829533632166656,5,2,1.3674669997320086,0
33.554397669558995,31.55190683858979,0.9246417911286366,1.2248141685029723,-62.021238089761546,13.702710371477389,0.29819729815092944,2,1,1.5997582623434763,1
64.86125954092192,38.25098264667635,0.056224294850972245,5.340361132046566,-60.498443660533525,3.2596401092345517,0.8451072990054121,2,2,6.471361527519466,0
54.22376579375525,21.328697842890996,0.4856342984133404,8.794626935118924,-66.04358449438087,2.4961242831689545,0.6021543061264543,5,2,3.8596128046036933,0
49.84616999541062,23.418835109247432,0.9128008004078617,4.10023786741743,-47.24509150759952,5.7778349418169395,0.45393296174299036,1,5,5.873535502220995,1
69.17514433261302,26.962739712233354,0.610363007818157,4.81994917732867,-79.79196018357767,3.5683506944690024,0.40793537105429634,3,4,5.2284652890047125,1
75.46499283743927,16.541290765267853,0.5464070742121321,0.7046067766695829,-63.603483257841035,38.027905775996146,0.49724548018956327,4,2,4.666320664612159,0
73.96920178674299,21.807421402785025,0.2497441792293552,2.7814364044891082,-64.3497536881122,24.278310114171457,0.04043883121266134,5,1,4.807277428823554,0
47.41173715166042,25.237791264553408,0.34327548906444827,3.2450664916894736,-56.86719593935407,17.144604567448983,0.8927933564206599,1,5,3.269220989909546,1
55.36181436223178,38.74389180712728,0.8520484158046929,9.451224487448869,-73.438538774249,20.918445506600357,0.9983031557339583,2,4,4.968444622200659,0
64.96895147105346,32.62561329001925,0.5592181317684581,2.8266736054115906,-82.43672602396536,46.44733677863117,0.18148712485869867,1,4,3.8310131344112026,0
74.63317690683539,31.935899113675443,0.5147421937567799,4.60868735269652,-63.43176983901807,45.53759063690736,0.12038296477461974,5,3,4.25548695974859,0
52.81238643232065,38.50897962167972,0.09957971354002892,6.713044235642798,-62.187695077813956,35.783824006128846,0.14357746344859523,2,1,4.352701910581678,0
57.215115350042744,28.626282116006035,0.01602815645512312,1.621833724078774,-50.10400590552351,44.23411887108439,0.6610270582343671,1,5,4.546613460202561,1
43.40497538990958,33.904648499288896,0.9636851886870491,4.864423871418745,-77.70362046325086,15.982401379381239,0.6614408384507747,4,5,6.8443469130141725,1
42.05690063878994,28.967782470675036,0.37698616728684164,7.385390394759076,-53.4530623328328,19.055466300414142,0.8479241622784109,3,1,4.740418341590613,0
72.18788733591298,32.653623493996285,0.6032130620995043,8.66855213027066,-41.32585635972879,30.685609092711402,0.7518263884262533,3,4,7.047404673180197,1
80.34360042856234,24.17241342388418,0.07971507318728499,6.262592746624267,-68.77764887522477,31.18129736486321,0.44968967336933974,5,2,8.075709902652964,0
58.91984817629499,5.61182841723571,0.6831142857230466,6.690535153169479,-77.90942219493223,24.084991900617048,0.6128553615653188,2,1,6.709889302112299,0
75.05299346838036,28.657208378136957,0.9325667087059609,1.2628347258456896,-69.06974366373372,20.032892421897664,0.6882846703680079,2,5,6.068937070137022,1
65.42454037571451,44.227481360999406,0.5756652529974197,9.457764972463472,-64.8599503262862,49.30901558043475,0.5127364702852252,3,1,5.653664418967041,0
50.323203680923136,39.26215402241593,0.12611532237541057,1.3257407748448236,-59.36212124993085,41.05618130588622,0.47565098445163667,1,4,6.73071741810014,0
65.4209340826262,39.653974845911705,0.5817215274734767,7.746729371817983,-70.91394729838048,21.74900989440226,0.6450974456426533,2,3,5.178721477192479,0
83.07054849698955,42.36130721806218,0.7663472131046524,2.648163217783188,-49.44801465852658,36.36462386197842,0.5574745489756537,4,3,6.969139691914397,1
59.46260941335073,30.886575909614375,0.40641653657401866,9.335931437012515,-76.14532315008061,13.478084662622974,0.6439423053359103,4,2,6.228211610579368,0
83.4696548372101,31.973157074055955,0.8798377479414679,7.199595393694795,-82.392051521728,5.008466311866494,0.6128547739633639,2,2,4.280319078439224,0
20.703823438653835,23.8234810456565,0.6486829533573645,7.538137129783689,-53.93289575712683,17.62155127763703,0.7191965605136547,2,4,6.791701760205612,1
72.32853756562835,26.8392714397295,0.8992489182892025,2.1905917305988334,-87.746210312062,20.14864000616971,0.6428035087828761,3,2,5.182960011955137,1
61.30570602357257,36.15771149771142,0.6235053112473372,4.430399766351608,-67.04129768872716,0.8268562280335401,0.5197424864372673,5,3,4.7877359847753675,1
55.51488974301199,42.038844371688164,0.13128797200482423,6.178131945892864,-33.82318870791953,40.739600081794805,0.6817968112843865,3,4,4.0476016792020255,0
61.37641164803254,28.605537243190003,0.3096917111051891,7.699736182066009,-65.12043552959932,17.959670119459076,0.44948196518542805,5,4,5.332037695749144,0
30.186466280986608,25.498107351485885,0.20179494825245692,1.0395937591238957,-76.2076765069625,29.02090828900735,0.24167122597260104,4,4,6.992925230825967,0
56.70492168243732,30.005279588565973,0.9088264977168623,9.623653164545283,-65.57397463786793,3.6981593635477985,0.0014182201339154599,5,1,6.777880011186075,1
65.35668857267619,36.01206748929115,0.7604000672874827,8.90220670554556,-65.50800788619533,8.749841437529199,0.5599641471458432,3,2,5.706787594917913,1
82.16841067112274,15.561451838664581,0.676398368910006,2.7034859049558433,-63.39350059646883,44.484686266378,0.590655226608641,2,5,6.19928728145007,1
52.22594672589529,7.038190468627619,0.3009663196316217,8.22760243032332,-58.3773701784038,30.43437639414004,0.9720489647757143,5,3,7.543393583045116,0
47.87259595660218,24.494631505084165,0.18404477205021352,5.183239230398234,-75.3911116836774,47.51420250852428,0.36147833409427554,3,2,4.7000674176582775,0
52.47364434623195,17.792875740858413,0.7564510879889118,4.618064815620187,-48.12451944763207,49.937501719565844,0.39413324282831175,4,3,2.7691599929395876,1
73.73103176553111,24.91859802352689,0.47415794587907967,3.144341058114054,-62.54885715627382,18.59300576665472,0.20179958134219023,5,2,7.602259704357145,0
64.93126664489526,28.522196811825285,0.22578955215062912,5.809685866315925,-57.73205953598196,14.940153204163732,0.07053429523732191,4,5,3.9404434959385632,0
52.05359694349442,25.467515909769865,0.6166219781652751,7.298891177035978,-71.28149399755642,42.91780275795484,0.7728044928617406,4,3,3.619323753312191,0
67.69901149670034,44.524675344707454,0.040333852138451975,4.109329049627583,-52.13617863004467,49.93057135187271,0.24968106433932502,1,5,1.4076044893308972,0
61.456163240220604,33.2674476460232,0.3261702541282535,6.292191930082921,-67.57052408813064,31.482061711622865,0.6089048610300379,5,3,6.142566106328593,0
74.52967485799334,33.004743596108284,0.46855699459113465,6.993129211553038,-62.224474865064686,39.757036125576114,0.6877730355454815,3,1,1.7570947508955572,0
49.469203591839715,36.22207144043402,0.14795833410940584,7.111218170152859,-74.3310607718711,39.087292940763724,0.4712366872916477,5,1,3.4994823846165266,0
55.085067801033475,18.611668822192307,0.9846544775908396,0.5196609813118025,-74.96931626402127,17.766985410977348,0.8763521130271916,5,3,6.176473589030118,1
54.118377703017636,40.391117874202685,0.20909736458961425,8.597478056850669,-58.117946935471174,28.71351901285436,0.44379484097972877,4,3,6.443842504816744,0
38.04727577801822,29.242357134645403,0.13035313004326554,4.582533147650479,-69.43606830207386,41.65284706321068,0.2849086230417651,4,5,3.6965917035635325,0
64.44180415596864,36.70480617241213,0.2035348738868964,2.6241608169621444,-73.53823087504377,34.40569381305277,0.8960155229616223,4,4,4.73169334601519,0
63.91582908269834,19.281427669598443,0.7690611331597242,2.417645074796816,-71.43183342027031,1.058190699101913,0.8615642842499565,4,3,3.2548109471876936,1
60.07670184963691,14.462412339839357,0.4255056592718428,4.830141128439505,-58.01046928282579,16.835283444876676,0.164039947076413,3,2,3.9032064243776343,0
56.481192999372794,38.17889658025029,0.565415939752538,8.868315394689592,-71.29037861203611,7.223784829730268,0.02596101835392095,2,2,5.532430520305814,0
38.769438869243785,33.76409526097517,0.021009156986360744,3.7834758168264693,-66.17654931602164,11.648610603901954,0.08998555634962069,1,2,3.9967066424070845,0
53.69032015851961,20.979484456424895,0.034431308573314556,7.497257467835433,-64.84972249712904,45.27447387456628,0.28654739855381706,4,1,4.511569919648662,0
54.85928225209846,21.303369187253054,0.44582554982701617,0.968187309872186,-84.17348886010299,1.8446644455384076,0.9722598017417107,4,5,2.070586636764866,0
47.96584096167572,41.254347844147695,0.8166552432016235,4.760567021510617,-79.71126405373518,10.990035598096187,0.558516153160825,1,1,7.265912329612275,0
57.580714325009865,18.10588107132672,0.8852388787075652,9.916861403927356,-61.637221107524375,15.478467611911572,0.3732617320292688,4,2,6.0201331863421315,1
66.06076285221808,46.426729532559634,0.08670656759564022,7.70437802792337,-72.37029361152698,30.84420359831974,0.8887160946127464,2,3,6.585810743674403,0
88.29278851815795,20.99379265352131,0.5383631021010228,2.10528488440613,-54.432750887195816,26.705084504293275,0.45313633147849963,5,2,7.580850649233724,0
62.61866719247759,36.38391925608383,0.9132296862792705,5.0144147369791074,-55.331928957494554,10.913474142669305,0.3152386284010211,1,3,3.349574248908567,1
63.86325586084146,26.713815242510154,0.38797275439788637,2.3362476364856652,-57.80831333644563,8.212053361157723,0.9412195287456574,3,5,4.283211033943953,1
58.883311263507494,36.03187431082343,0.8295658314283686,4.095609272625093,-46.802282126874026,11.839901729805941,0.849517666192678,1,4,1.210331264835578,1
31.21843177051438,24.558859978858074,0.1336956543994362,7.8008402373496475,-65.83089327743183,25.12648133508278,0.843668375419441,2,3,11.280845820204474,0
59.602291868261744,28.37207093927706,0.9353944896677987,7.712248152904037,-58.511180740961606,13.558889285560172,0.5122847430502131,3,1,4.700829369365247,1
60.9034531491154,30.409191753957213,0.7514233175313026,2.2810037790238513,-70.84400976596031,47.38012508038611,0.789438398815455,5,2,7.077455799829824,1
96.94863168727929,19.978125442185274,0.9413343927869017,9.222233181548601,-40.47630087131276,23.19326107144238,0.17935335926455187,4,2,2.5236777113290825,1
57.114585528283165,37.408243454201255,0.6766172335525065,5.925681827648268,-45.16366347563981,2.939800827231853,0.5732229575562436,1,2,6.992776851286019,1
64.52321013500419,24.867864335284146,0.363403931999427,3.799242909620145,-64.88119565482208,36.46332029183167,0.9838459228475457,3,3,8.715181753299332,1
59.47932345442135,27.714000846599813,0.9381811725247224,5.019355807808607,-61.13413770094808,16.442264410449482,0.29095843051796166,1,5,4.879438501944037,1
42.46982943570702,20.056506253914876,0.2755667763091785,6.050712534377437,-51.407024006351946,32.674446602912376,0.7943523292476752,5,3,2.9782370068207973,0
77.14234221772531,4.376663412046895,0.33217252206173253,5.598905318457854,-66.47139504814108,13.9797185261616,0.49047840720806724,1,1,4.722407198108928,0
71.27899549030161,28.08972237399831,0.7008084180017403,4.8640503553617815,-71.56624070799705,28.537187086665995,0.03980568322208733,3,2,0.5464769500855473,1
71.8654792056457,54.12615421612916,0.7653162995253863,5.049328040894001,-56.26010248993117,38.60762524037323,0.7630193978156674,2,3,4.9242265979563165,0
46.35918817807892,37.84604287898024,0.9294034838491538,1.7641191042788618,-64.2156075391633,46.4004370887277,0.1685691443921128,3,2,6.641934278625992,1
81.04191466404149,29.807396202656054,0.2048024090562095,8.127329043046794,-63.170055503547395,13.056357221653853,0.6314735671327502,1,1,4.928484711252971,0
38.97223405811579,27.371091707917323,0.797998035219224,5.417603199410154,-73.34271343067965,16.742847549949058,0.0856641940469729,5,4,4.431720890622065,0
68.80285640700406,30.224658928120462,0.7385460533969634,1.310798617047031,-82.17672148363397,23.213321014296984,0.9468673974959648,4,4,6.055136232224066,1
92.85683438714968,35.4711911517521,0.06379455625359787,7.661571015827779,-62.63857590120899,46.35874188679944,0.2917238871803609,4,4,6.208049693899105,0
45.14195512303968,18.191871846911553,0.38722314121020696,9.324439783773508,-55.950379585058,45.069342840532855,0.2264646916773949,5,2,1.6801888749896348,0
51.50553405595842,41.143216946688725,0.2827654570600986,9.47306899236962,-67.25806749076042,4.493914005031901,0.1291364040663343,1,3,5.177645924557577,0
61.49477047631462,37.15381315441244,0.3044904243540304,3.6901773241117275,-50.63570480441133,6.596491287690542,0.9460021933390478,5,2,9.871970248458487,1
52.44786518825701,37.18185725707934,0.9829468795547008,1.3551687356075404,-72.03916325415544,24.775458866531913,0.7119037424413052,1,5,2.329967508703952,1
36.74004853400801,34.38475738809727,0.6427774134799279,5.183996266330651,-75.5470445496592,5.330963640271174,0.7416608887180887,3,3,4.829162334333867,0
61.02844462209041,30.1961665769399,0.7176761577934996,1.1260922934922069,-65.67230307196131,17.279043667434873,0.4994045613802446,2,1,8.883492244103405,1
44.06544429410843,36.7286123596682,0.9766176373150092,9.339874185126172,-65.8259257535129,7.419268910873883,0.4747277852704834,1,4,7.208350313087351,1
67.10388645952773,35.91814133741378,0.3772017824576387,1.83579627355146,-57.30031268664777,31.802017756594292,0.11002124299147664,4,3,3.973206638447877,0
46.20863648649295,26.45959289058976,0.8018401684528059,2.527658599511641,-72.74962824063985,47.474771586958084,0.5598410955839918,4,3,5.4122707592452075,1
83.24901607526309,24.26398227103099,0.43453096330449537,4.0663652688497045,-51.319057631851024,49.83668851471907,0.24691649510879043,2,4,4.995776640030353,0
48.251200614956446,31.018562952619867,0.8695336718149798,3.831644685591258,-45.33083037491747,18.76205662484574,0.9771453328004058,1,1,3.503856391356665,1
55.16907725691487,45.49020151495188,0.18065754131130318,7.94662892397889,-65.39144026968341,29.950631855730613,0.7965809400151473,2,2,4.851495785013835,0
72.20275826054504,17.60892924346099,0.9476861770642796,4.563168205509624,-52.502895798156814,42.813382676204064,0.4129920601928876,3,2,4.4400677343869415,1
41.53703525349067,15.3247473424756,0.21877170841087967,1.707682600033369,-75.56497070625261,5.873103639819199,0.15134125869153303,2,3,5.225497876153499,0
63.41189901906194,31.647608412365166,0.3262205069809315,2.672098954860741,-54.24778458818084,34.47822055259825,0.785331691138784,3,4,3.5032336386179335,1
79.60714131423643,30.50887701856018,0.7561922341067805,5.09113385187522,-54.527235914405374,20.44218308625341,0.12205376708131599,4,5,2.446763599510678,1
35.88775148158159,31.733416643704082,0.3937551415654067,1.474539174261349,-56.365627198101215,10.307308014008203,0.1893337534970705,3,1,4.917438453215259,0
62.769507877984566,32.439531979085004,0.6082113767664467,6.116556756460141,-65.15563088870294,20.1376809373721,0.21152051774422742,1,2,8.43023643635756,1
63.89824191372635,27.767977453651948,0.4445735010694285,5.657473065511459,-94.54248941242031,3.798014348245843,0.5568906382730944,1,1,5.164405852525593,0
71.72734307665965,44.898634386020824,0.7423699370897818,7.147023163822577,-71.41727143652129,34.770357429465285,0.7870566539903663,1,1,4.336812442136909,0
41.44573933682877,13.990960215234843,0.22833125236861085,9.377046153793676,-71.25916017684602,12.637133437422655,0.3143148787246922,1,1,6.508171610076997,0
40.193150803735854,21.715029752197538,0.05845798723687701,9.122545611011557,-74.78254938060478,15.5702822522439,0.08466981427528941,5,4,4.683360774809243,0
67.82912348425347,28.967452398509526,0.29992939747306624,9.460756180688314,-63.77756995452934,6.054064912073137,0.4645384635244192,3,4,8.73606584991822,0
64.45477009849779,13.568111888458326,0.47430866486843026,2.4471559702370094,-69.18963445521234,43.232955694494585,0.7481102411599355,1,4,4.992174981409843,1
63.75739275518815,28.24145595567929,0.16802005219267857,1.3156530663935462,-73.24612009765022,24.67221396413693,0.2216638430873883,2,3,6.400994126316327,0
65.19672314245463,46.61470165728018,0.3547972896563887,3.022767004964485,-75.5880014824782,28.607343889320013,0.21992454803937422,2,4,3.4907912352134542,0
49.79962917632264,30.208864882959617,0.3999830182935685,8.950851727663146,-72.15512985485229,28.47163415474273,0.9472270273467108,5,3,6.006178506673325,0
63.48380545741505,32.30700905718683,0.05739184368827355,9.720534746234883,-53.78500788150072,20.52465572706709,0.9541537271191779,3,2,5.550186953887509,0
64.39608709948021,17.398352348274198,0.5833072481842045,8.59324951070476,-71.61025054627494,9.626495771906974,0.9904657320615764,3,2,4.886987750681584,0
49.28472872960448,23.836385919605227,0.8843434279712875,1.100177211275436,-70.14938706433273,37.256637424919994,0.8076596015747801,3,2,3.9964844776605597,1
87.98661766717134,26.24803619676063,0.15174291295305242,9.474279980597931,-69.56697615023246,6.352813267883716,0.18818416916794556,5,2,3.723939668695251,0
67.10749381367681,26.82284903243766,0.597808013401514,4.23358027350786,-61.610064861905805,5.193689513940525,0.21198152079926136,3,2,5.564705327959305,0
42.13044754196027,42.81643795003769,0.6647392049108463,0.09310290762353679,-60.437505114714675,35.50725187982517,0.340225241522392,3,4,6.257878219392947,1
69.84830412950744,35.57691060725124,0.41933468041928834,4.423937407481936,-95.44656539243162,10.441851022599192,0.31813253133349084,1,5,4.745674407411737,0
45.379774946590175,18.88542043062968,0.70109758736427,0.4606916967546759,-54.78364786172392,15.338637567641616,0.9565277490780091,3,4,5.5745358582415845,1
71.80626905613678,32.46504778432005,0.41073154349101204,5.438779211611175,-50.63631965756246,23.761373350087013,0.7890739828816936,1,5,4.924170643734461,0
77.37893368511106,34.98221748496785,0.5046372879774349,3.385540274370513,-75.5018653736167,22.46756583647731,0.7240087921615539,1,4,5.197052049810775,0
47.68976522472434,41.40149038521267,0.00735304455442698,4.734349335940488,-74.72298244734834,35.42895625324996,0.18596322405813182,3,2,4.59911003464555,0
74.45064193866483,45.805406865683736,0.6917201141346888,6.13170360743117,-69.50253387778271,31.17158967216805,0.9095255593623296,2,1,5.035945158736617,0
66.19171390404748,19.849058081721314,0.6613426789447244,8.688010958178204,-72.56004019456604,32.21980811409328,0.8278703795061738,4,5,10.396080913634853,0
72.33090239991735,21.89142488789662,0.03840087732634456,6.619015764719286,-62.76073126053394,35.70271653277287,0.1636418413279237,2,1,5.6232685976148495,0
88.4518947398092,17.42422141085384,0.3682501073951331,4.340488684781807,-84.46525286358865,14.630636371173267,0.8711703319609725,3,2,6.290593916862086,0
56.31917825995694,27.659801408930186,0.9790318407916674,8.194278536703651,-76.1792760803674,16.116665590023683,0.2722475363704713,3,5,5.876047210656194,0
48.693957534637654,34.663583744463345,0.4207365625686168,9.055821375731322,-49.608027998250925,21.899887394777707,0.08086974583210604,2,1,4.474366353405881,0
46.65728355561715,39.87334516589102,0.5019454051318417,1.1975996643219722,-74.28219967348018,15.373108651676304,0.65682230651421,3,4,7.587978426583335,0
47.762845725518424,29.24048976357477,0.9099301581597186,5.3193297755279145,-52.56571721897075,49.24689344854317,0.6538046593843306,1,2,4.417672459147317,1
58.843474358788434,26.80152476745156,0.7172618758657564,2.8451195974244414,-61.44661804409863,40.70259632107148,0.09493200956561809,5,4,7.110109097885102,1
65.11727962224965,31.517579922487403,0.5820701311242236,0.470611978769474,-83.09267714588259,8.232734412801479,0.3188518089365824,3,4,4.331586003867103,0
64.15036198995028,21.64857098369977,0.7978046813410725,6.685466951139853,-58.64670804783794,0.27970779409347557,0.9928144622555386,3,2,3.080054961711918,1
72.40774873554035,50.89538721694773,0.8643662664559733,8.627707774592256,-66.17667302192854,2.139163412363393,0.6784266670087369,2,5,5.730792416472386,0
60.19502837816861,13.923389728819412,0.45688807173726687,1.6290265447739405,-69.5546705624974,12.203172552146263,0.7300751666033292,1,3,2.7906632877957867,1
81.80301115735975,31.847405788957246,0.4751083649318354,8.124136576239005,-62.55042906827996,5.714564291842827,0.21291728560430567,2,3,6.0712804500332185,0
56.03014750143066,50.236062192296394,0.3860509356518358,8.533957335369417,-60.253665144332075,26.666905744628604,0.07878207100391432,2,2,2.6116826878173667,0
100.80253749884429,30.06799844559998,0.9667061400184606,9.143404426664835,-57.9240817802538,42.89976113636793,0.27690168974093765,3,3,4.361983939054293,1
69.3850102164751,28.099609649985055,0.6971662542903504,2.652850890860524,-53.21747152451998,36.83751104566137,0.24889838519319196,1,1,2.136540606950517,1
47.14263665375576,26.425545771895727,0.0832230662080723,9.039530651898893,-60.918640872216436,10.780453154109521,0.2345441007480531,3,5,10.648334018805459,0
43.93661252908332,28.196083182375922,0.8629596233130185,3.2066275473643224,-78.75634088786362,19.964962801289293,0.19275432188703956,3,4,1.6920808807673713,1
67.23708622864778,43.728484746765304,0.4805599408362681,5.523380134555028,-69.7364545765119,25.39471047656388,0.5747556906554043,3,4,5.019627480792809,0
56.64805822011223,7.881380886704932,0.06875390642248747,0.5050747083228213,-35.56951664731379,40.51029247516678,0.32810347584182176,3,2,7.286608548660027,0
70.71000741138138,45.33433701296325,0.549717255163311,0.43881088368743604,-57.755089396182726,41.95608015530824,0.8203450150475304,5,4,7.072771817174051,0
67.09856436860318,15.76042847549855,0.4171642789757021,7.203732127322029,-41.30712699188503,45.485915595388796,0.183947417847384,4,1,6.702684244346274,0
58.90756631014691,27.33347670765585,0.8777494048626249,4.44479977977791,-51.04565917800815,25.462262525143757,0.4646270708685445,1,1,4.365543223557049,1
